Team1,Team2,rf_model,nn_model,Seed1,Seed2,elo_pred,seed_pred,sim_prob,Pred,Team_Name_1,Team_Name_2
1277,1332,0.47437498,0.36536396,11,7,0.39585778128819404,0.3845513935341478,0.338,0.3912224735255955,Michigan St,Oregon
1207,1332,0.4775,0.46042913,12,7,0.39118672776272806,0.3495888390183973,0.406,0.4036400410006619,Georgetown,Oregon
1101,1332,0.53875,0.4774268,14,7,0.2523044002546384,0.28455198091198697,0.668,0.39398422601922595,Abilene Chr,Oregon
1233,1332,0.431875,0.39650282,15,7,0.15241665144731303,0.254915408275968,0.504,0.30672028033567134,Iona,Oregon
1291,1332,0.575,0.6006604,16,7,0.09528246971781763,0.22738451668877624,0.352,0.31042776351336904,Mt St Mary's,Oregon
1211,1332,0.508125,0.49790174,1,7,0.7599780125157453,0.7379722871105325,0.809,0.6872753348707265,Gonzaga,Oregon
1234,1332,0.40812498,0.5740387,2,7,0.5575530555409568,0.707833075779586,0.603,0.5879908471885598,Iowa,Oregon
1242,1332,0.45499998,0.7689179,3,7,0.5455366117499092,0.6757503589140139,0.486,0.5932131289212074,Kansas,Oregon
1166,1332,0.453125,0.46734762,5,7,0.4718519078089633,0.606628948779303,0.554,0.518776333584894,Creighton,Oregon
1328,1332,0.56125,0.68668425,8,7,0.31399725602997114,0.4953613830842577,0.429,0.4708073572071188,Oklahoma,Oregon
1281,1332,0.52625,0.25196943,9,7,0.3321089725931593,0.4578184997195036,0.374,0.39029634372376654,Missouri,Oregon
1179,1332,0.45374998,0.3585798,11,7,0.32231367004053435,0.3845513935341478,0.608,0.40486569946912654,Drake,Oregon
1325,1332,0.501875,0.53062975,13,7,0.2820001566134208,0.3161720118281764,0.508,0.39097844769500084,Ohio,Oregon
1186,1332,0.495625,0.49587497,14,7,0.23947638928013348,0.28455198091198697,0.518,0.3653652429723938,E Washington,Oregon
1213,1332,0.52687496,0.48628476,15,7,0.16136925064580468,0.254915408275968,0.552,0.34253272424794784,Grand Canyon,Oregon
1111,1332,0.688125,0.511156,16,7,0.1574280136299176,0.22738451668877624,0.35,0.3312722911266476,Appalachian St,Oregon
1313,1332,0.55812496,0.5796994,16,7,0.11203892388423023,0.22738451668877624,0.464,0.3258101682996153,Norfolk St,Oregon
1228,1332,0.431875,0.27973467,1,7,0.6882427088480787,0.7379722871105325,0.62,0.5977199504994791,Illinois,Oregon
1222,1332,0.54249996,0.46684146,2,7,0.6030679051274324,0.707833075779586,0.736,0.6238776343088307,Houston,Oregon
1329,1332,0.66999996,0.68809336,4,7,0.5442232932549151,0.6419268359210296,0.446,0.596627645724377,Oklahoma St,Oregon
1155,1332,0.515,0.40650403,7,7,0.36213939965062164,0.5329566477940214,0.425,0.44809944508288624,Clemson,Oregon
1260,1332,0.73875,0.43921092,8,7,0.47953282707545014,0.4953613830842577,0.658,0.5408213275670802,Loyola-Chicago,Oregon
1210,1332,0.46625,0.38871652,9,7,0.4843044064614183,0.4578184997195036,0.463,0.45745890480356666,Georgia Tech,Oregon
1251,1332,0.40687498,0.679282,13,7,0.29337065424975484,0.3161720118281764,0.592,0.4138917566368465,Liberty,Oregon
1287,1332,0.299375,0.65901715,14,7,0.2650073844540704,0.28455198091198697,0.451,0.3583586962830895,Morehead St,Oregon
1156,1332,0.4525,0.31910414,15,7,0.17114968588256899,0.254915408275968,0.365,0.2841049012926325,Cleveland St,Oregon
1180,1332,0.426875,0.5304596,16,7,0.14549257799031343,0.22738451668877624,0.441,0.30629839534220593,Drexel,Oregon
1124,1332,0.98249996,0.6601168,1,7,0.6864737366526416,0.7379722871105325,0.714,0.743644113762309,Baylor,Oregon
1326,1332,0.54812497,0.44240007,2,7,0.5167594170039411,0.707833075779586,0.494,0.5619585704021398,Ohio St,Oregon
1116,1332,0.659375,0.91246533,3,7,0.5137257142450631,0.6757503589140139,0.606,0.6509703475104338,Arkansas,Oregon
1196,1332,0.530625,0.71426326,7,7,0.33473169315913537,0.5329566477940214,0.444,0.4891807125100537,Florida,Oregon
1314,1332,0.40125,0.3298533,8,7,0.4349769055229716,0.4953613830842577,0.482,0.43911141118039104,North Carolina,Oregon
1317,1332,0.566875,0.6945679,13,7,0.2554009366164472,0.3161720118281764,0.533,0.41965554237046093,North Texas,Oregon
1159,1332,0.510625,0.40659025,14,7,0.34585758778209075,0.28455198091198697,0.705,0.4118620522098436,Colgate,Oregon
1331,1332,0.60625,0.61030495,15,7,0.1538349705484603,0.254915408275968,0.41,0.34915080539872406,Oral Roberts,Oregon
1216,1332,0.710625,0.4677012,16,7,0.14367710131477723,0.22738451668877624,0.425,0.335064195131491,Hartford,Oregon
1276,1328,0.44562498,0.32510647,1,8,0.7530008466945027,0.7660301018993643,0.621,0.632827620902133,Michigan,Oklahoma
1104,1328,0.32,0.38447696,2,8,0.77971461886893,0.7379722871105325,0.591,0.6186929663588172,Alabama,Oklahoma
1199,1328,0.585625,0.14578965,4,8,0.6375015015157317,0.6757503589140139,0.561,0.5598454852245823,Florida St,Oklahoma
1160,1328,0.65375,0.4762771,5,8,0.6473524894036533,0.6419268359210296,0.58,0.6126551009128175,Colorado,Oklahoma
1140,1328,0.43875,0.34003103,6,8,0.6382992899518367,0.606628948779303,0.558,0.5466625048380561,BYU,Oklahoma
1163,1328,0.535625,0.6414268,7,8,0.6074963647160931,0.5701813273111491,0.549,0.5830581666660739,Connecticut,Oklahoma
1261,1328,0.58875,0.71202296,8,8,0.6398129862191217,0.5329566477940214,0.496,0.5917588819108597,LSU,Oklahoma
1268,1328,0.37375,0.35110795,10,8,0.5183261208256437,0.4578184997195036,0.441,0.44544959535128686,Maryland,Oklahoma
1277,1328,0.44,0.30100584,11,8,0.5887360570659598,0.42074861817028564,0.391,0.450139312627117,Michigan St,Oklahoma
1207,1328,0.5675,0.4240181,12,8,0.5839890824516859,0.3845513935341478,0.416,0.47779987025869136,Georgetown,Oklahoma
1101,1328,0.695625,0.66788256,14,8,0.42436929419161823,0.3161720118281764,0.641,0.49794144589587946,Abilene Chr,Oklahoma
1233,1328,0.60375,0.7853602,15,8,0.28205843756694476,0.28455198091198697,0.509,0.43304729207364884,Iona,Oklahoma
1291,1328,0.53125,0.59819216,16,8,0.18705214384575647,0.254915408275968,0.412,0.3464824741727527,Mt St Mary's,Oklahoma
1211,1328,0.393125,0.35379827,1,8,0.8736977169765349,0.7660301018993643,0.769,0.6850541293704483,Gonzaga,Oklahoma
1234,1328,0.405,0.42266828,2,8,0.7335549519414019,0.7379722871105325,0.612,0.6261032553307999,Iowa,Oklahoma
1242,1328,0.650625,0.7399224,3,8,0.7239519230311166,0.707833075779586,0.528,0.6831596274819868,Kansas,Oklahoma
1166,1328,0.498125,0.37693694,5,8,0.6612312352364885,0.6419268359210296,0.567,0.5783397245058511,Creighton,Oklahoma
1281,1328,0.601875,0.3461625,9,8,0.5206970412584421,0.4953613830842577,0.432,0.487450621976463,Missouri,Oklahoma
1179,1328,0.45624998,0.329652,11,8,0.5095833366749689,0.42074861817028564,0.595,0.46308084757227697,Drake,Oklahoma
1325,1328,0.634375,0.61728406,13,8,0.4618084497296376,0.3495888390183973,0.542,0.4880648018826782,Ohio,Oklahoma
1186,1328,0.6225,0.6465823,14,8,0.40756156766966356,0.3161720118281764,0.579,0.4707927809730331,E Washington,Oklahoma
1213,1328,0.60125,0.7065416,15,8,0.2959668684533312,0.28455198091198697,0.577,0.4351184699173213,Grand Canyon,Oklahoma
1111,1328,0.639375,0.62435526,16,8,0.2898745452811186,0.254915408275968,0.377,0.3900443135237219,Appalachian St,Oklahoma
1313,1328,0.53499997,0.5297368,16,8,0.21609254900184438,0.254915408275968,0.51,0.35953610823782217,Norfolk St,Oklahoma
1228,1328,0.605625,0.41865087,1,8,0.8282697505811129,0.7660301018993643,0.599,0.6874107835264394,Illinois,Oklahoma
1222,1328,0.491875,0.3777085,2,8,0.7684824352808378,0.7379722871105325,0.74,0.6603561331847745,Houston,Oklahoma
1155,1328,0.624375,0.2645516,7,8,0.5536444434452892,0.5701813273111491,0.467,0.5147968809663781,Clemson,Oklahoma
1260,1328,0.52187496,0.2353889,8,8,0.6680952927633295,0.5329566477940214,0.665,0.5463382542805985,Loyola-Chicago,Oklahoma
1210,1328,0.59999996,0.6222498,9,8,0.6723194441472996,0.4953613830842577,0.504,0.5802302001122496,Georgia Tech,Oklahoma
1251,1328,0.39749998,0.65055645,13,8,0.47562632317055725,0.3495888390183973,0.597,0.4707838126339082,Liberty,Oklahoma
1287,1328,0.28375,0.6134028,14,8,0.4406300614118353,0.3161720118281764,0.495,0.4151081325666478,Morehead St,Oklahoma
1156,1328,0.606875,0.75332415,15,8,0.31088102168721526,0.28455198091198697,0.398,0.4212950311751941,Cleveland St,Oklahoma
1180,1328,0.39749998,0.34507376,16,8,0.2711288629367618,0.254915408275968,0.461,0.32223746864622915,Drexel,Oklahoma
1124,1328,0.635,0.68000066,1,8,0.8270957102126596,0.7660301018993643,0.704,0.7436074682129935,Baylor,Oklahoma
1326,1328,0.689375,0.6888772,2,8,0.7002650183694579,0.7379722871105325,0.53,0.6835324112567865,Ohio St,Oklahoma
1116,1328,0.453125,0.65100074,3,8,0.6977094332605522,0.707833075779586,0.577,0.6417443937463139,Arkansas,Oklahoma
1196,1328,0.541875,0.63134485,7,8,0.5236414200458162,0.5701813273111491,0.462,0.5461236305598061,Florida,Oklahoma
1314,1328,0.33374998,0.36453518,8,8,0.6271299279214992,0.5329566477940214,0.517,0.5050654734114178,North Carolina,Oklahoma
1317,1328,0.58875,0.59608966,13,8,0.4283677248416745,0.3495888390183973,0.541,0.468821836173504,North Texas,Oklahoma
1159,1328,0.430625,0.11943877,14,8,0.5359875107102204,0.3161720118281764,0.69,0.4206261106232839,Colgate,Oklahoma
1216,1328,0.463125,0.66937125,16,8,0.2682377969572672,0.254915408275968,0.446,0.37497180688875603,Hartford,Oklahoma
1276,1281,0.64375,0.4552397,1,9,0.7372736141919188,0.7919305861892572,0.67,0.6896283036964667,Michigan,Missouri
1104,1281,0.289375,0.49535304,2,9,0.7651578539516818,0.7660301018993643,0.615,0.6374434231334323,Alabama,Missouri
1199,1281,0.61062497,0.5863063,4,9,0.6181494137542988,0.707833075779586,0.64,0.6412708888586541,Florida St,Missouri
1160,1281,0.534375,0.12488797,5,9,0.6282196045129275,0.6757503589140139,0.637,0.5577432773781826,Colorado,Missouri
1140,1281,0.625625,0.8326354,6,9,0.6189643361469539,0.6419268359210296,0.588,0.6525775373029321,BYU,Missouri
1163,1281,0.535625,0.6761237,7,9,0.5875787238987051,0.606628948779303,0.601,0.6001662779088742,Connecticut,Missouri
1261,1281,0.418125,0.55702215,8,9,0.620510841144946,0.5701813273111491,0.58,0.562361637859622,LSU,Missouri
1268,1281,0.39624998,0.42523184,10,9,0.49762547697431125,0.4953613830842577,0.498,0.47220793486262025,Maryland,Missouri
1277,1281,0.399375,0.24198303,11,9,0.5685425496201661,0.4578184997195036,0.459,0.45044001665725536,Michigan St,Missouri
1207,1281,0.41062498,0.094049215,12,9,0.563735211367127,0.42074861817028564,0.457,0.4186631221883016,Georgetown,Missouri
1101,1281,0.6375,0.6287258,14,9,0.4042716395351166,0.3495888390183973,0.705,0.4969923959894805,Abilene Chr,Missouri
1233,1281,0.460625,0.5642237,15,9,0.26559083663277966,0.3161720118281764,0.591,0.39705348521308775,Iona,Missouri
1211,1281,0.323125,0.21631819,1,9,0.8642703810682683,0.7919305861892572,0.849,0.6715493041973187,Gonzaga,Missouri
1234,1281,0.41437498,0.49344578,2,9,0.7170547922650619,0.7660301018993643,0.665,0.6484272213618026,Iowa,Missouri
1242,1281,0.5475,0.61482173,3,9,0.7070945321872432,0.7379722871105325,0.579,0.6616364920785045,Kansas,Missouri
1166,1281,0.508125,0.4106475,5,9,0.6424354274926253,0.6757503589140139,0.612,0.5953062987782963,Creighton,Missouri
1179,1281,0.34,0.076358944,11,9,0.4888774709481469,0.4578184997195036,0.66,0.42425012701274395,Drake,Missouri
1186,1281,0.531875,0.4546282,14,9,0.38772375497879985,0.3495888390183973,0.593,0.43630406163439206,E Washington,Missouri
1213,1281,0.60625,0.6128708,15,9,0.27900280758377954,0.3161720118281764,0.652,0.43735291138777355,Grand Canyon,Missouri
1111,1281,0.48375,0.38847363,16,9,0.2731242127173988,0.28455198091198697,0.444,0.3473680004150191,Appalachian St,Missouri
1228,1281,0.44125,0.41470012,1,9,0.8161650803779867,0.7919305861892572,0.707,0.6827344928922419,Illinois,Missouri
1222,1281,0.466875,0.4935863,2,9,0.7534181621269668,0.7660301018993643,0.784,0.6833368267058438,Houston,Missouri
1155,1281,0.695625,0.50899947,7,9,0.533094378459611,0.606628948779303,0.506,0.570010152703114,Clemson,Missouri
1260,1281,0.536875,0.13542032,8,9,0.6494784384228777,0.5701813273111491,0.755,0.5523735519175729,Loyola-Chicago,Missouri
1210,1281,0.565,0.5038778,9,9,0.653816754333654,0.5329566477940214,0.541,0.5690606600650868,Georgia Tech,Missouri
1251,1281,0.37875,0.63727516,13,9,0.4550200448037607,0.3845513935341478,0.652,0.4781668660372627,Liberty,Missouri
1156,1281,0.64,0.864941,15,9,0.29341839010292053,0.3161720118281764,0.482,0.45801739864221347,Cleveland St,Missouri
1180,1281,0.47875,0.30979764,16,9,0.2550726611668341,0.28455198091198697,0.582,0.349970988462296,Drexel,Missouri
1124,1281,0.573125,0.6097543,1,9,0.8149267769969164,0.7919305861892572,0.74,0.7337991507285813,Baylor,Missouri
1116,1281,0.515625,0.7196405,3,9,0.6799579438409602,0.7379722871105325,0.648,0.6741608507565614,Arkansas,Missouri
1196,1281,0.63,0.43399587,7,9,0.5029501529145268,0.606628948779303,0.53,0.5447362916504205,Florida,Missouri
1159,1281,0.448125,0.43756154,14,9,0.5153361610895882,0.3495888390183973,0.742,0.4796480738539644,Colgate,Missouri
1216,1281,0.38187498,0.57478005,16,9,0.25229354102156665,0.28455198091198697,0.534,0.36633515276418355,Hartford,Missouri
1276,1433,0.52437496,0.28076905,1,10,0.7260178366653871,0.8156538768760261,0.586,0.6392124912938801,Michigan,VCU
1104,1433,0.2875,0.32738662,2,10,0.7546992319473077,0.7919305861892572,0.563,0.61016375396793,Alabama,VCU
1199,1433,0.615,0.66303766,4,10,0.6045276252816989,0.7379722871105325,0.536,0.6427196417227055,Florida St,VCU
1160,1433,0.5125,0.1399281,5,10,0.6147331547053586,0.707833075779586,0.587,0.5549372216488923,Colorado,VCU
1140,1433,0.634375,0.87505484,6,10,0.6053530587168533,0.6757503589140139,0.529,0.6572338068132957,BYU,VCU
1163,1433,0.503125,0.6417701,7,10,0.5736186146635964,0.6419268359210296,0.533,0.5869979968458516,Connecticut,VCU
1261,1433,0.448125,0.5732305,8,10,0.6069197243656469,0.606628948779303,0.495,0.5633504080068422,LSU,VCU
1382,1433,0.370625,0.43109152,9,10,0.5553935084918579,0.5701813273111491,0.575,0.5182665968695979,St Bonaventure,VCU
1268,1433,0.41187498,0.39895555,10,10,0.48329808317045975,0.5329566477940214,0.418,0.4659057136333498,Maryland,VCU
1277,1433,0.546875,0.68421686,11,10,0.5544267125176646,0.4953613830842577,0.348,0.5255240068800466,Michigan St,VCU
1207,1433,0.41125,0.123734444,12,10,0.5495866953366269,0.4578184997195036,0.393,0.4203992656465741,Georgetown,VCU
1101,1433,0.694375,0.263408,14,10,0.39054256787603836,0.3845513935341478,0.644,0.45028155808575426,Abilene Chr,VCU
1233,1433,0.580625,0.64835364,15,10,0.25455892111807293,0.3495888390183973,0.497,0.41918202202193655,Iona,VCU
1291,1433,0.434375,0.6129327,16,10,0.1666650690420408,0.3161720118281764,0.41,0.34614027020878624,Mt St Mary's,VCU
1211,1433,0.545,0.7454698,1,10,0.8574031098053068,0.8156538768760261,0.769,0.7722262654621576,Gonzaga,VCU
1234,1433,0.576875,0.6125414,2,10,0.7052790619207058,0.7919305861892572,0.6,0.6834051006798205,Iowa,VCU
1242,1433,0.463125,0.49086618,3,10,0.6950805459232647,0.7660301018993643,0.498,0.6248874957633049,Kansas,VCU
1166,1433,0.569375,0.37491244,5,10,0.6291602517708601,0.707833075779586,0.543,0.5944677249171493,Creighton,VCU
1332,1433,0.556875,0.5904854,7,10,0.6550534850595835,0.6419268359210296,0.511,0.6074744238315494,Oregon,VCU
1328,1433,0.53,0.45403698,8,10,0.465014795618582,0.606628948779303,0.456,0.5119034873215148,Oklahoma,VCU
1281,1433,0.56125,0.27628008,9,10,0.48567033299015844,0.5701813273111491,0.418,0.4810333339288177,Missouri,VCU
1179,1433,0.37125,0.07750541,11,10,0.47456402010169985,0.4953613830842577,0.585,0.42480088852367903,Drake,VCU
1364,1433,0.600625,0.5525591,12,10,0.4114590873094031,0.4578184997195036,0.585,0.4966770329056938,UC Santa Barbara,VCU
1325,1433,0.585625,0.5883795,13,10,0.4272122635377134,0.42074861817028564,0.558,0.48970375973779046,Ohio,VCU
1186,1433,0.64375,0.66187674,14,10,0.37420365347889245,0.3845513935341478,0.504,0.47530526343120727,E Washington,VCU
1213,1433,0.645,0.2939874,15,10,0.26761680008140265,0.3495888390183973,0.558,0.3901998075007607,Grand Canyon,VCU
1111,1433,0.47937497,0.4398996,16,10,0.2618909674595814,0.3161720118281764,0.364,0.348485789590465,Appalachian St,VCU
1313,1433,0.52687496,0.59056437,16,10,0.19329289187938536,0.3161720118281764,0.464,0.37148129677637926,Norfolk St,VCU
1228,1433,0.44437498,0.30213,1,10,0.807406279546986,0.8156538768760261,0.6,0.6560893335564248,Illinois,VCU
1222,1433,0.453125,0.37986863,2,10,0.7426125864430055,0.7919305861892572,0.701,0.6575828531227241,Houston,VCU
1329,1433,0.49249998,0.41062987,4,10,0.693956946020637,0.7379722871105325,0.443,0.6014268974739482,Oklahoma St,VCU
1397,1433,0.47625,0.46779737,5,10,0.5625173001292285,0.707833075779586,0.53,0.5735354405182324,Tennessee,VCU
1361,1433,0.48499998,0.55193394,6,10,0.6901908710420798,0.6757503589140139,0.62,0.6269737655482812,San Diego St,VCU
1155,1433,0.59,0.33583552,7,10,0.5188003743629345,0.6419268359210296,0.428,0.5250414158278105,Clemson,VCU
1260,1433,0.565,0.5539283,8,10,0.6363167201197069,0.606628948779303,0.67,0.6106885215790471,Loyola-Chicago,VCU
1210,1433,0.35375,0.40871325,9,10,0.640727824245575,0.5701813273111491,0.493,0.5253259307323846,Georgia Tech,VCU
1353,1433,0.520625,0.23422575,10,10,0.4964166632990854,0.5329566477940214,0.405,0.459799623912475,Rutgers,VCU
1393,1433,0.384375,0.49119925,11,10,0.5228659786018642,0.4953613830842577,0.482,0.48486127921714434,Syracuse,VCU
1333,1433,0.3425,0.38604724,12,10,0.5479617163254165,0.4578184997195036,0.368,0.444015378221653,Oregon St,VCU
1251,1433,0.39,0.6329076,13,10,0.4408428961138622,0.42074861817028564,0.575,0.47444152046803467,Liberty,VCU
1287,1433,0.4025,0.72466004,14,10,0.40642232633373154,0.3845513935341478,0.45,0.4513010731517741,Morehead St,VCU
1156,1433,0.61062497,0.87938625,15,10,0.28167391845217116,0.3495888390183973,0.394,0.44950524716444257,Cleveland St,VCU
1180,1433,0.47,0.27494797,16,10,0.24433228983041466,0.3161720118281764,0.444,0.32999379617580926,Drexel,VCU
1124,1433,0.63374996,0.59151447,1,10,0.8061229922594478,0.8156538768760261,0.706,0.7392597383310042,Baylor,VCU
1326,1433,0.58687496,0.58871436,2,10,0.6700453782927677,0.7919305861892572,0.488,0.6553630360011246,Ohio St,VCU
1116,1433,0.4525,0.53579783,3,10,0.6673545303847438,0.7660301018993643,0.607,0.6374381549513519,Arkansas,VCU
1345,1433,0.5875,0.65855944,4,10,0.5917015635167121,0.7379722871105325,0.477,0.6260581598541569,Purdue,VCU
1196,1433,0.4975,0.7335665,7,10,0.4886185613166568,0.6419268359210296,0.462,0.5648796085504544,Florida,VCU
1314,1433,0.426875,0.40171742,8,10,0.5938137323222916,0.606628948779303,0.51,0.5342111116896453,North Carolina,VCU
1317,1433,0.62375,0.56470966,13,10,0.39444067658472703,0.42074861817028564,0.523,0.477405460612987,North Texas,VCU
1159,1433,0.4375,0.27436283,14,10,0.5010073796151114,0.3845513935341478,0.712,0.4564257641148588,Colgate,VCU
1331,1433,0.614375,0.75697875,15,10,0.2566399303815401,0.3495888390183973,0.411,0.4278301834657693,Oral Roberts,VCU
1216,1433,0.556875,0.59810585,16,10,0.24163223235951228,0.3161720118281764,0.396,0.38094134089697423,Hartford,VCU
1400,1433,0.68874997,0.65525734,3,10,0.6991764695073391,0.7660301018993643,0.481,0.6793457709228939,Texas,VCU
1411,1433,0.448125,0.523941,16,10,0.2808128229588294,0.3161720118281764,0.445,0.3730050935395429,TX Southern,VCU
1403,1433,0.44125,0.19872388,6,10,0.5529188291090635,0.6757503589140139,0.551,0.5211874649866612,Texas Tech,VCU
1417,1433,0.4675,0.5966729,11,10,0.4770334949127762,0.4953613830842577,0.486,0.4992803742791905,UCLA,VCU
1422,1433,0.525,0.27430212,13,10,0.44346962167439924,0.42074861817028564,0.465,0.42753408297494616,UNC Greensboro,VCU
1425,1433,0.555,0.5738287,6,10,0.599479728466833,0.6757503589140139,0.533,0.6017555626747837,USC,VCU
1429,1433,0.529375,0.63878894,11,10,0.5256512838533558,0.4953613830842577,0.577,0.541027049813073,Utah St,VCU
1276,1455,0.48749998,0.016078383,1,11,0.6859903442450418,0.8372282744316957,0.699,0.6070022288860807,Michigan,Wichita St
1104,1455,0.483125,0.48574418,2,11,0.717229946332441,0.8156538768760261,0.66,0.6706624079580693,Alabama,Wichita St
1199,1455,0.54812497,0.6224579,4,11,0.5575672559763029,0.7660301018993643,0.628,0.635111086608842,Florida St,Wichita St
1160,1455,0.531875,0.7048107,5,11,0.5681188781696911,0.7379722871105325,0.652,0.6429811547755857,Colorado,Wichita St
1140,1455,0.62375,0.8275849,6,11,0.5584191090528077,0.707833075779586,0.614,0.6568341889961274,BYU,Wichita St
1163,1455,0.45999998,0.4611112,7,11,0.5258665782710463,0.6757503589140139,0.585,0.5584778629781891,Connecticut,Wichita St
1261,1455,0.43812498,0.6070037,8,11,0.5600366790052062,0.6419268359210296,0.573,0.574579390424263,LSU,Wichita St
1382,1455,0.486875,0.60311675,9,11,0.5073533509270092,0.606628948779303,0.645,0.5661366296214638,St Bonaventure,Wichita St
1268,1455,0.48749998,0.21376511,10,11,0.4353872353974352,0.5701813273111491,0.486,0.4569146031545139,Maryland,Wichita St
1277,1455,0.390625,0.43178892,11,11,0.5063749370074588,0.5329566477940214,0.405,0.4722967272798803,Michigan St,Wichita St
1207,1455,0.62312496,0.575634,12,11,0.5014822848111531,0.4953613830842577,0.471,0.5233494707944321,Georgetown,Wichita St
1101,1455,0.54125,0.2965398,14,11,0.3456752824465779,0.42074861817028564,0.742,0.4446625107392524,Abilene Chr,Wichita St
1233,1455,0.5275,0.6004352,15,11,0.21968284917546488,0.3845513935341478,0.57,0.4152005223637921,Iona,Wichita St
1291,1455,0.47125,0.49890468,16,11,0.14154444090996893,0.3495888390183973,0.502,0.3506316004165013,Mt St Mary's,Wichita St
1211,1455,0.424375,0.61156714,1,11,0.8321322228692543,0.8372282744316957,0.841,0.745094724605517,Gonzaga,Wichita St
1234,1455,0.490625,0.4191678,2,11,0.6636254998239027,0.8156538768760261,0.658,0.6466216477537169,Iowa,Wichita St
1242,1455,0.64937496,0.9608465,3,11,0.6526953914330834,0.7919305861892572,0.567,0.7237819058857846,Kansas,Wichita St
1166,1455,0.62624997,0.22258234,5,11,0.5831077545288748,0.7379722871105325,0.621,0.587427484646411,Creighton,Wichita St
1332,1455,0.5625,0.6256519,7,11,0.6102244436496272,0.6757503589140139,0.598,0.6225859202175066,Oregon,Wichita St
1328,1455,0.604375,0.1817545,8,11,0.4174520949089451,0.6419268359210296,0.553,0.4939839051856917,Oklahoma,Wichita St
1281,1455,0.386875,0.10817236,9,11,0.4377235394845306,0.606628948779303,0.459,0.4346789053123304,Missouri,Wichita St
1179,1455,0.491875,0.5779831,11,11,0.4268038141507211,0.5329566477940214,0.657,0.5209112854396739,Drake,Wichita St
1364,1455,0.58187497,0.40442255,12,11,0.3656304347957465,0.4953613830842577,0.646,0.4791830177103705,UC Santa Barbara,Wichita St
1325,1455,0.501875,0.5004762,13,11,0.38076417161378195,0.4578184997195036,0.584,0.46621664392634016,Ohio,Wichita St
1186,1455,0.576875,0.63446194,14,11,0.33019647302941363,0.42074861817028564,0.617,0.475746719074199,E Washington,Wichita St
1213,1455,0.55,0.45383084,15,11,0.23150732314117595,0.3845513935341478,0.66,0.41370690615423594,Grand Canyon,Wichita St
1111,1455,0.4725,0.3357892,16,11,0.22631533758208935,0.3495888390183973,0.44,0.3428710747808816,Appalachian St,Wichita St
1313,1455,0.585625,0.52417356,16,11,0.1649532225389276,0.3495888390183973,0.538,0.3824118105314892,Norfolk St,Wichita St
1228,1455,0.429375,0.35691696,1,11,0.775594009564524,0.8372282744316957,0.674,0.6694195035562843,Illinois,Wichita St
1222,1455,0.564375,0.58523345,2,11,0.704021136636693,0.8156538768760261,0.794,0.7118512000953439,Houston,Wichita St
1329,1455,0.50874996,0.4829418,4,11,0.6514939158680538,0.7660301018993643,0.533,0.6228199719577485,Oklahoma St,Wichita St
1397,1455,0.575,0.48804566,5,11,0.5145741122837899,0.7379722871105325,0.635,0.600448345672417,Tennessee,Wichita St
1361,1455,0.339375,0.23802495,6,11,0.647470751803829,0.707833075779586,0.72,0.5725725177525403,San Diego St,Wichita St
1155,1455,0.62062496,0.21094096,7,11,0.47057534096639164,0.6757503589140139,0.519,0.52045961661415,Clemson,Wichita St
1260,1455,0.561875,0.56721205,8,11,0.5905746097533688,0.6419268359210296,0.762,0.6222985518045364,Loyola-Chicago,Wichita St
1210,1455,0.448125,0.46357128,9,11,0.5951875625372677,0.606628948779303,0.559,0.5534756196349783,Georgia Tech,Wichita St
1353,1455,0.58875,0.71445423,10,11,0.4483337398270188,0.5701813273111491,0.476,0.5451763474708208,Rutgers,Wichita St
1393,1455,0.978125,0.6025817,11,11,0.47463579019236973,0.5329566477940214,0.526,0.5888416389067562,Syracuse,Wichita St
1333,1455,0.44625,0.6400503,12,11,0.4998416972801462,0.4953613830842577,0.43,0.5009580592281302,Oregon St,Wichita St
1251,1455,0.275,0.6480168,13,11,0.3939320512179368,0.4578184997195036,0.665,0.47021684120717117,Liberty,Wichita St
1287,1455,0.355,0.65353644,14,11,0.3608107467535579,0.42074861817028564,0.519,0.4415221696947328,Morehead St,Wichita St
1156,1455,0.62312496,0.6571134,15,11,0.24430040607223408,0.3845513935341478,0.496,0.4334202841688051,Cleveland St,Wichita St
1180,1455,0.365625,0.053542346,16,11,0.21046174902170917,0.3495888390183973,0.565,0.30060978798314303,Drexel,Wichita St
1124,1455,0.4775,0.43877047,1,11,0.7741580423085875,0.8372282744316957,0.772,0.7015775897059466,Baylor,Wichita St
1326,1455,0.684375,0.33794224,2,11,0.6260524353019411,0.8156538768760261,0.562,0.6382471136361053,Ohio St,Wichita St
1116,1455,0.560625,0.8891847,3,11,0.62320456858545,0.7919305861892572,0.65,0.7042971570295725,Arkansas,Wichita St
1345,1455,0.52687496,0.45870474,4,11,0.5443660753932589,0.7660301018993643,0.551,0.5939102976664924,Purdue,Wichita St
1196,1455,0.44,0.6493358,7,11,0.4406300614118353,0.6757503589140139,0.529,0.5501566628384175,Florida,Wichita St
1314,1455,0.34375,0.21465069,8,11,0.5465354525460894,0.6419268359210296,0.548,0.49761789535568723,North Carolina,Wichita St
1317,1455,0.47125,0.20582801,13,11,0.34938228668945703,0.4578184997195036,0.589,0.4114970830670935,North Texas,Wichita St
1159,1455,0.544375,0.6721707,14,11,0.4528796855493916,0.42074861817028564,0.801,0.5378289012094674,Colgate,Wichita St
